sigma0re,sigma0im,beta0re,beta0im,mu0re,mu0im,beta1re,beta1im,sigma1re,sigma1im,mu1re,mu1im,alpha0,alpha1,b_star,corresponding_negative_eigenvalues
0.2,0.3,1,1.1,1.0,-0.1999999999999975,1,1.1,0.2,0.3,-0.5,-1.6999999999999997,0.1,0.1,"[0.01 0.02 0.03 0.04 0.05 0.06 0.07 0.08 0.09 0.1  0.11 0.12 0.13 0.14
 0.15]","[-0.00014363 -0.00056757 -0.00125037 -0.00215451 -0.00322416 -0.00438298
 -0.00553336 -0.00655914 -0.0073338  -0.00773453 -0.00765957 -0.00704279
 -0.00585999 -0.00412501 -0.00187912]"
