sigma0re,sigma0im,beta0re,beta0im,mu0re,mu0im,beta1re,beta1im,sigma1re,sigma1im,mu1re,mu1im,alpha0,alpha1,b_star,corresponding_negative_eigenvalues
0.2,0.3,1,1.1,1.0,1.900000000000004,1,1.1,0.2,0.3,-0.5,0.10000000000000187,0.0,0.0,"[0.01 0.02 0.03 0.04 0.05 0.06 0.07 0.08 0.09 0.1  0.11 0.12 0.13 0.14
 0.15 0.16 0.17 0.18 0.19 0.2 ]","[-0.00010468 -0.00041519 -0.00092076 -0.00160301 -0.00243536 -0.00338243
 -0.00439977 -0.00543418 -0.00642514 -0.00730769 -0.00801679 -0.00849269
 -0.00868628 -0.00856312 -0.00810525 -0.00731039 -0.00618927 -0.00476192
 -0.00305396 -0.00109341]"
