sigma0re,sigma0im,beta0re,beta0im,mu0re,mu0im,beta1re,beta1im,sigma1re,sigma1im,mu1re,mu1im,alpha0,alpha1,b_star,corresponding_negative_eigenvalues
0.2,0.3,1,1.1,1.0,-0.09999999999999742,1,1.1,0.2,0.3,-0.5,-1.9,0.0,0.0,[0.01 0.02 0.03 0.04 0.05 0.06 0.07 0.08 0.09],"[-0.00010375 -0.00040019 -0.0008444  -0.00136036 -0.00184121 -0.00215355
 -0.00214884 -0.00168262 -0.00063786]"
