sigma0re,sigma0im,beta0re,beta0im,mu0re,mu0im,beta1re,beta1im,sigma1re,sigma1im,mu1re,mu1im,alpha0,alpha1,b_star,corresponding_negative_eigenvalues
0.2,0.3,1,1.1,1.0,1.5000000000000036,1,1.1,0.2,0.3,-0.5,1.7763568394002505e-15,0.1,0.1,[0.01 0.02 0.03 0.04 0.05 0.06 0.07 0.08 0.09],"[-1.06232850e-05 -4.09775473e-05 -8.65540185e-05 -1.39968352e-04
 -1.91167563e-04 -2.27739353e-04 -2.35335510e-04 -1.98213648e-04
 -9.98878929e-05]"
