sigma0re,sigma0im,beta0re,beta0im,mu0re,mu0im,beta1re,beta1im,sigma1re,sigma1im,mu1re,mu1im,alpha0,alpha1,b_star,corresponding_negative_eigenvalues
0.2,0.3,1,1.1,1.0,0.5000000000000031,1,1.1,0.2,0.3,-0.5,0.9000000000000026,0.0,0.0,[0.31 0.32 0.33 0.34 0.35 0.36 0.37 0.38 0.39 0.4  0.41],"[-0.02786612 -0.02526695 -0.02263209 -0.01996727 -0.01727719 -0.01456572
 -0.0118361  -0.00909099 -0.00633263 -0.00356289 -0.00078334]"
