sigma0re,sigma0im,beta0re,beta0im,mu0re,mu0im,beta1re,beta1im,sigma1re,sigma1im,mu1re,mu1im,alpha0,alpha1,b_star,corresponding_negative_eigenvalues
0.2,0.3,1,1.1,1.0,-1.1999999999999984,1,1.1,0.2,0.3,-0.5,-1.9,0.0,0.0,"[0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2  0.21 0.22 0.23 0.24 0.25
 0.26 0.27 0.28 0.29 0.3  0.31 0.32 0.33 0.34 0.35 0.36 0.37 0.38 0.39
 0.4  0.41 0.42 0.43 0.44 0.45 0.46]","[-0.00089977 -0.00817764 -0.01649227 -0.02589171 -0.0364446  -0.04824547
 -0.06142329 -0.07615523 -0.09269036 -0.10110509 -0.09685309 -0.092635
 -0.08844911 -0.08429374 -0.08016728 -0.07606815 -0.07199486 -0.06794596
 -0.06392008 -0.05991591 -0.0559322  -0.05196777 -0.04802149 -0.0440923
 -0.04017918 -0.03628119 -0.03239741 -0.028527   -0.02466915 -0.02082309
 -0.01698811 -0.01316352 -0.00934869 -0.00554301 -0.00174591]"
