sigma0re,sigma0im,beta0re,beta0im,mu0re,mu0im,beta1re,beta1im,sigma1re,sigma1im,mu1re,mu1im,alpha0,alpha1,b_star,corresponding_negative_eigenvalues
0.2,0.3,1,1.1,1.0,1.1000000000000032,1,1.1,0.2,0.3,-0.5,0.20000000000000195,0.1,0.1,"[0.01 0.02 0.03 0.04 0.05 0.06 0.07 0.08 0.09 0.1  0.11 0.12 0.13 0.14
 0.15 0.16 0.17 0.18 0.19 0.2  0.21 0.22 0.23 0.24 0.25 0.26 0.27 0.28
 0.29 0.3  0.31 0.32 0.33 0.34 0.35 0.36 0.37 0.38 0.39 0.4  0.41 0.42
 0.43 0.44 0.45 0.46 0.47 0.48 0.49 0.5  0.51 0.52 0.53 0.54 0.55 0.56
 0.57 0.58 0.59 0.6  0.61 0.62 0.63 0.64 0.65 0.66 0.67 0.68 0.69 0.7
 0.71 0.72 0.73 0.74 0.75 0.76 0.77 0.78 0.79 0.8  0.81 0.82 0.83 0.84
 0.85 0.86 3.32 3.33 3.34 3.35 3.36 3.37 3.38 3.39 3.4  3.41 3.42 3.43
 3.44 3.45 3.46 3.47 3.48 3.49 3.5  3.51 3.52 3.53 3.54 3.55 3.56 3.57
 3.58 3.59 3.6  3.61 3.62 3.63 3.64 3.65 3.66 3.67 3.68 3.69 3.7  3.71
 3.72 3.73 3.74 3.75 3.76 3.77 3.78 3.79 3.8  3.81 3.82 3.83 3.84 3.85
 3.86 3.87 3.88 3.89 3.9  3.91 3.92 3.93 3.94 3.95 3.96 3.97 3.98 3.99
 4.   4.01 4.02 4.03 4.04 4.05 4.06 4.07 4.08 4.09 4.1  4.11 4.12 4.13
 4.14 4.15 4.16 4.17 4.18 4.19 4.2  4.21 4.22 4.23 4.24 4.25 4.26 4.27
 4.28 4.29 4.3  4.31 4.32 4.33 4.34 4.35 4.36 4.37 4.38 4.39 4.4  4.41
 4.42 4.43 4.44 4.45 4.46 4.47 4.48 4.49 4.5  4.51 4.52 4.53 4.54 4.55
 4.56 4.57 4.58 4.59 4.6  4.61 4.62 4.63 4.64 4.65 4.66 4.67 4.68 4.69
 4.7  4.71 4.72 4.73 4.74 4.75 4.76 4.77 4.78 4.79 4.8  4.81 4.82 4.83
 4.84 4.85 4.86 4.87 4.88 4.89 4.9  4.91 4.92 4.93 4.94 4.95 4.96 4.97
 4.98 4.99 5.  ]","[-1.08066195e-04 -4.31789442e-04 -9.69716031e-04 -1.71933022e-03
 -2.67691305e-03 -3.83734160e-03 -5.19382741e-03 -6.73759521e-03
 -8.45750823e-03 -1.03396555e-02 -1.23669304e-02 -1.45186496e-02
 -1.67702836e-02 -1.90933966e-02 -2.14559041e-02 -2.38227544e-02
 -2.61570935e-02 -2.84218886e-02 -3.05818711e-02 -3.26055396e-02
 -3.44669069e-02 -3.61466994e-02 -3.76328358e-02 -3.89201793e-02
 -4.00097060e-02 -4.09073166e-02 -4.16225259e-02 -4.21672172e-02
 -4.25545757e-02 -4.27982505e-02 -4.29117432e-02 -4.29079959e-02
 -4.27991394e-02 -4.25963605e-02 -4.23098541e-02 -4.19488314e-02
 -4.15215643e-02 -4.10354482e-02 -4.04970765e-02 -3.99123161e-02
 -3.92863821e-02 -3.86239087e-02 -3.79290141e-02 -3.72053597e-02
 -3.64562031e-02 -3.56844456e-02 -3.48926742e-02 -3.40831981e-02
 -3.32580819e-02 -3.24191736e-02 -3.15681299e-02 -3.07064383e-02
 -2.98354360e-02 -2.89563273e-02 -2.80701982e-02 -2.71780295e-02
 -2.62807083e-02 -2.53790382e-02 -2.44737481e-02 -2.35655002e-02
 -2.26548969e-02 -2.17424870e-02 -2.08287712e-02 -1.99142069e-02
 -1.89992127e-02 -1.80841720e-02 -1.71694367e-02 -1.62553300e-02
 -1.53421492e-02 -1.44301686e-02 -1.35196409e-02 -1.26107998e-02
 -1.17038617e-02 -1.07990270e-02 -9.89648183e-03 -8.99639916e-03
 -8.09894013e-03 -7.20425501e-03 -6.31248418e-03 -5.42375902e-03
 -4.53820267e-03 -3.65593074e-03 -2.77705198e-03 -1.90166888e-03
 -1.02987815e-03 -1.61771286e-04 -9.24674431e-04 -2.15098487e-03
 -3.39005348e-03 -4.64191657e-03 -5.90661055e-03 -7.18417184e-03
 -8.47463694e-03 -9.77804241e-03 -1.10944249e-02 -1.24238209e-02
 -1.37662674e-02 -1.51218011e-02 -1.64904587e-02 -1.78722773e-02
 -1.92672938e-02 -2.06755452e-02 -2.20970686e-02 -2.35319013e-02
 -2.49800803e-02 -2.64416431e-02 -2.79166269e-02 -2.94050691e-02
 -3.09070074e-02 -3.24224791e-02 -3.39515219e-02 -3.54941736e-02
 -3.70504718e-02 -3.86204544e-02 -4.02041592e-02 -4.18016243e-02
 -4.34128877e-02 -4.50379874e-02 -4.66769617e-02 -4.83298487e-02
 -4.99966869e-02 -5.16775145e-02 -5.33723701e-02 -5.50812922e-02
 -5.68043195e-02 -5.85414905e-02 -6.02928442e-02 -6.20584192e-02
 -6.38382546e-02 -6.56323894e-02 -6.74408625e-02 -6.92637133e-02
 -7.11009809e-02 -7.29527046e-02 -7.48189238e-02 -7.66996780e-02
 -7.85950068e-02 -8.05049499e-02 -8.24295468e-02 -8.43688375e-02
 -8.63228619e-02 -8.82916599e-02 -9.02752715e-02 -9.22737370e-02
 -9.42870966e-02 -9.63153905e-02 -9.83586593e-02 -1.00416943e-01
 -1.02490283e-01 -1.04578720e-01 -1.06682294e-01 -1.08801046e-01
 -1.10935017e-01 -1.13084248e-01 -1.15248781e-01 -1.17428656e-01
 -1.19623915e-01 -1.21834600e-01 -1.24060751e-01 -1.26302410e-01
 -1.28559620e-01 -1.30832421e-01 -1.33120856e-01 -1.35424967e-01
 -1.37744796e-01 -1.40080385e-01 -1.42431776e-01 -1.44799011e-01
 -1.47182134e-01 -1.49581187e-01 -1.51996212e-01 -1.54427252e-01
 -1.56874351e-01 -1.59337550e-01 -1.61816894e-01 -1.64312425e-01
 -1.66824187e-01 -1.69352222e-01 -1.71896576e-01 -1.74457290e-01
 -1.77034410e-01 -1.79627979e-01 -1.82238040e-01 -1.84864638e-01
 -1.87507817e-01 -1.90167621e-01 -1.92844095e-01 -1.95537283e-01
 -1.98247230e-01 -2.00973980e-01 -2.03717578e-01 -2.06478070e-01
 -2.09255500e-01 -2.12049913e-01 -2.14861355e-01 -2.17689871e-01
 -2.20535507e-01 -2.23398308e-01 -2.26278320e-01 -2.29175589e-01
 -2.32090161e-01 -2.35022082e-01 -2.37971398e-01 -2.40938156e-01
 -2.43922402e-01 -2.46924182e-01 -2.49943544e-01 -2.52980534e-01
 -2.56035199e-01 -2.59107586e-01 -2.62197742e-01 -2.65305716e-01
 -2.68431553e-01 -2.71575302e-01 -2.74737011e-01 -2.77916726e-01
 -2.81114497e-01 -2.84330372e-01 -2.87564398e-01 -2.90816623e-01
 -2.94087097e-01 -2.97375868e-01 -3.00682984e-01 -3.04008495e-01
 -3.07352450e-01 -3.10714896e-01 -3.14095885e-01 -3.17495465e-01
 -3.20913686e-01 -3.24350597e-01 -3.27806248e-01 -3.31280689e-01
 -3.34773971e-01 -3.38286142e-01 -3.41817255e-01 -3.45367358e-01
 -3.48936503e-01 -3.52524740e-01 -3.56132121e-01 -3.59758696e-01
 -3.63404517e-01 -3.67069634e-01 -3.70754099e-01 -3.74457965e-01
 -3.78181281e-01 -3.81924101e-01 -3.85686476e-01 -3.89468459e-01
 -3.93270101e-01 -3.97091455e-01 -4.00932574e-01 -4.04793510e-01
 -4.08674317e-01 -4.12575047e-01 -4.16495753e-01]"
